,job_name,norm_job_submit_time,ddl,A100,GTX2080Ti,V100
2592,40eab219a2a21ca251b6470f,0.0,inf,3520.0,5636.0,9151.0
2593,53d27ec4e791526bdfa1aedc,0.0,inf,1128.0,2180.0,2857.0
2594,68b8d3a9841fb1e0a2c68260,0.0,inf,11195.0,21526.0,35452.0
2595,b415edd941aa80e91642b078,0.0,inf,4539.0,7698.0,11478.0
2596,2e11627abc47000fabcbcc13,0.0,inf,10557.0,18646.0,28052.0
2597,0f30511dc041a381c57b0cff,0.0,inf,68194.0,117752.0,218707.0
2598,498a9d053f7424d01c69dca4,0.0,inf,712.0,1127.0,1474.0
2599,98f119fe6bf7492d3c5a9d71,0.0,inf,2364.0,4298.0,5361.0
2600,1f6f5dd1db4e6f29bcb7ebd1,0.0,38454.0,10422.0,16628.0,23704.0
2601,794493ab301367d85d2b6194,0.0,inf,1422.0,2276.0,3561.0
2602,8e57a4129b9bc04e1760aaf5,0.0,inf,1282.0,2513.0,3109.0
2603,58d77de42dd09905b6ea33a9,0.0,inf,2399.0,4463.0,6565.0
2604,e1fa3cb7420373c170cc66a3,0.0,inf,16756.0,29054.0,42329.0
2605,370127a28d45b6576f321fbc,0.0,inf,2324.0,3799.0,5236.0
2606,47d29cd37027865d6c3817f3,0.0,inf,16785.0,25582.0,43634.0
2607,3579e250589e822a78eca2c8,0.0,inf,1187.0,1815.0,2900.0
2608,466bbaf98fd0277491862bee,0.0,inf,1700.0,3317.0,4147.0
2609,74b467e25b83a31e8b5c56ce,0.0,inf,4634.0,8901.0,12001.0
2610,b9170e3a5081dad6a7aeb459,0.0,3367.0,2235.0,3648.0,5736.0
2611,a83df8a17c6b7c45adbd07c0,0.0,inf,4639.0,7694.0,11197.0
2612,f62987737db8bc68f9bfa426,0.0,inf,1602.0,2833.0,4412.0
2613,9e7274587102a8cc6598c3bb,0.0,23188.0,6300.0,9264.0,13362.0
2614,3dc0e105a9617a50bbc93b5f,0.0,inf,5023.0,9563.0,14835.0
2615,9fc681d82f48c10ee61a12c2,0.0,inf,1582.0,2880.0,3811.0
2616,6f3fb11baeb6e30e505d1fe9,0.0,inf,1701.0,3024.0,4012.0
2617,7b80b429204b355a9a2f0da4,0.0,inf,4253.0,6463.0,10525.0
2618,eea6f0578ee056f3355c25ff,0.0,inf,2980.0,5947.0,7926.0
2619,83c69f7f2de1c6ca31b7a8e6,0.0,inf,2209.0,3596.0,5512.0
2620,6d5293d62e60dd3cee06c4ad,0.0,inf,4425.0,8192.0,14137.0
2621,e0acfe73a36f3a2c54381321,0.0,inf,1140.0,2214.0,2871.0
2622,e8f02e09e90e207cd345807e,0.0,inf,2378.0,4040.0,6288.0
2623,2ad2a5a903f7717bed0b142e,0.0,inf,5053.0,9876.0,13677.0
2624,1ff049f36af7a7dcbf31d405,0.0,inf,449.0,804.0,1103.0
2625,b62c84b1530bb8f37e0f6f71,0.0,inf,19931.0,35885.0,44807.0
2626,75f5c8a16f1b9377975b2f78,0.0,inf,7241.0,10252.0,13752.0
2627,0064fe1ae006c4e23e5acb58,0.0,inf,7505.0,14210.0,19913.0
2628,f8ef79d5f23c0f85e78560ec,0.0,inf,7115.0,13615.0,22553.0
2629,9de037ae1d1b36d3b9b5dd6f,0.0,inf,4254.0,7481.0,10464.0
2630,68162ddea1280bc386d8730f,0.0,inf,7576.0,11478.0,15100.0
2631,b3c9a767a6a4d76d8626b53d,0.0,inf,1799.0,3396.0,5028.0
2632,f37ba6734e9ccd7f328d68d3,0.0,inf,7894.0,15571.0,20356.0
2633,faab1720b628974a6541f5f4,0.0,inf,5714.0,10014.0,14186.0
2634,5e8ee9e331bcf5e9b6f066b4,0.0,inf,10817.0,16729.0,23374.0
2635,12605a7c42cd86dd4562a5fe,0.0,inf,5053.0,9861.0,15659.0
2636,ee160b2eef8e1a6788837bcb,0.0,inf,6075.0,10161.0,14712.0
2637,554a9c5bc5026717a515edd1,0.0,inf,1782.0,3133.0,4278.0
2638,07ecb48a51f87d2cb5d9e6a8,0.0,inf,6959.0,13548.0,17325.0
2639,07a0176d3b6b52eab1bde6c0,0.0,inf,2612.0,3840.0,5547.0
2640,6d647f1564617f2b7a6c4824,0.0,inf,1197.0,1929.0,2426.0
2641,4274d8301dd738b6208185ca,0.0,inf,6090.0,11060.0,14871.0
2642,4c4a3f7fd34fb3204806be93,0.0,3728.0,964.0,1745.0,2892.0
2643,eb80ade6f2cbf58be4638fb2,0.0,inf,5658.0,10855.0,13743.0
2644,7d96772a84bb6b251e7e4a0b,0.0,inf,3771.0,5368.0,9839.0
2645,838f0766e150a6b1b034dc94,0.0,inf,12858.0,20052.0,33232.0
2646,08bb5ef4f2540b9177db06d9,0.0,86292.0,27920.0,51959.0,83157.0
2647,050ca794ac36366ae92ab53e,0.0,inf,1804.0,3156.0,4187.0
2648,0a2e122723cd6e50cf89b77b,0.0,inf,3978.0,6399.0,8668.0
2649,791e5b8ef06f641c6170e1bd,0.0,inf,1682.0,2703.0,4462.0
2650,facaf9171e9988b8a7172bf0,0.0,5380.0,1985.0,3292.0,4224.0
2651,906c66956717f1e5afb2f11a,0.0,inf,1125.0,1952.0,2554.0
2652,46698b87248217a14b68dcec,0.0,inf,23559.0,37840.0,60731.0
2653,be10ddbf28ae19ea26df5309,0.0,inf,4309.0,6596.0,11457.0
2654,3a3599db3c722a3d0a4e3b4c,0.0,inf,1340.0,1962.0,3275.0
2655,4c6879db790073967f6786d5,0.0,inf,5776.0,9546.0,14925.0
2656,456af56b4ab69deb66f1ba21,0.0,inf,26992.0,43513.0,67980.0
2657,4d7bfe74d0f49b3a2adf27d3,0.0,inf,2573.0,3848.0,6840.0
2658,a5f4379fe919ba95f70802b0,0.0,inf,2458.0,4169.0,5979.0
2659,e3aabd2d55442996aa026b38,0.0,inf,5931.0,10276.0,15868.0
2660,a2c6102f237a5bc3b500f452,0.0,inf,1658.0,3039.0,4062.0
2661,cc2b00fa4775abf0e56ca9d7,0.0,inf,4856.0,7054.0,11801.0
2662,1b5a225d0bbe2fc1df96d15e,0.0,inf,10661.0,17972.0,28127.0
2663,258e0dea7a058808134696ad,0.0,inf,6375.0,9940.0,15321.0
2664,62bb84277f0110090ef51426,0.0,inf,5549.0,10329.0,12483.0
2665,fd7463a7af4667e8dbf8324e,0.0,inf,4772.0,8959.0,12024.0
2666,1c86dcbdf3c23fd0dc9a8ab2,0.0,inf,3455.0,4895.0,8991.0
2667,fe2c9410bb913f9f373944b2,0.0,inf,1986.0,3031.0,4550.0
2668,d9d33023503c3f8da4cfbf13,0.0,19808.0,6335.0,8858.0,15738.0
2669,4b13b01059fc8590f5a20bb0,0.0,inf,2401.0,4730.0,7958.0
2670,5e69e5c614adc9bacb8e16fd,0.0,inf,1202.0,2334.0,3090.0
2671,c3fe5666484b659947902257,0.0,inf,2065.0,4123.0,6225.0
2672,e197bc4e6deba3b7370e2819,0.0,3907.0,2577.0,4475.0,6407.0
2673,e3f744c89037d8b1801bffb4,0.0,inf,7213.0,13134.0,19133.0
2674,6b5dc884e6c0f48c3e33b12e,0.0,5457.0,1999.0,3569.0,4643.0
2675,8188624ba0dc5a5836a37661,0.0,inf,2107.0,4148.0,5298.0
2676,52ba90460ae9907c28f092e1,0.0,inf,1208.0,2069.0,3125.0
2677,5909876c0fed70b633917fcf,0.0,4065.0,1584.0,3003.0,3997.0
2678,40bfd2b9fd280fbeccd7a937,0.0,inf,8600.0,14852.0,21539.0
2679,2d8cf5694498038253afdfc3,0.0,inf,8913.0,16271.0,23198.0
2680,5f6c6317a3901f7341723a85,0.0,inf,4260.0,7443.0,10765.0
2681,5b47c32e732955a69000acca,0.0,inf,9951.0,16891.0,21491.0
2682,41e31f0d103a8bc1a998753b,0.0,inf,5085.0,9660.0,14278.0
2683,9459b1a224b1291938515931,0.0,41759.0,16823.0,29147.0,41880.0
2684,fbe1e87ea38e572c595fcc1e,0.0,inf,3428.0,5622.0,9056.0
2685,198d58fdecd565a522102c35,0.0,inf,212108.0,410000.0,562083.0
2686,77a98b4f593a182b2d0e70b1,0.0,inf,2391.0,3564.0,4812.0
2687,ef91f53e739d81fe09b06478,0.0,4614.0,1467.0,2925.0,4027.0
2688,8b891dcf7f6afad4a21ec521,0.0,inf,2197.0,4126.0,5772.0
2689,0752f5485510759110646e9f,0.0,inf,2116.0,3744.0,6749.0
2690,973e37afdf66c10f2f4d00f6,0.0,inf,8129.0,15716.0,19745.0
2691,d4488cb96cb8166346784ba8,0.0,inf,18514.0,35082.0,45005.0
2692,896bb76784cfe57ff6353ddc,0.0,inf,5183.0,10299.0,18493.0
2693,04e54c4bd32a73ae39436de2,0.0,inf,5085.0,7920.0,12230.0
2694,dc8f77916b7e5c6185b6b3ad,0.0,inf,2869.0,4515.0,7555.0
2695,c9f45da0ae3d3095297a8268,0.0,inf,5238.0,8524.0,11723.0
2696,625296365b393ef8d22d1e94,0.0,inf,18636.0,33757.0,46778.0
2697,7e0e24851f3b068aba2a8383,0.0,inf,1116.0,1959.0,2684.0
2698,ee5cf98224d66367df3937dc,0.0,inf,1047.0,2049.0,2945.0
2699,e0bbe252676449243299f99c,0.0,inf,6952.0,10853.0,18518.0
2700,a57e603cddbfac1dcedd353e,0.0,inf,3919.0,5644.0,7986.0
2701,0c9f3c3b2112bb5458a72b99,0.0,inf,2087.0,3084.0,3780.0
2702,9e5ff8fa370ff875867859a6,0.0,5547.0,1267.0,2075.0,3464.0
2703,a6bc64b1a811e35f1bc6e8fd,0.0,inf,860.0,1260.0,2181.0
2704,cb0c2bc04620288a703ef6f9,0.0,3381.0,1281.0,2529.0,3286.0
2705,dc61e5d8efa66bd783327f6e,0.0,inf,3252.0,4778.0,7920.0
2706,825df6f84d667076a010f871,0.0,inf,856.0,1704.0,2380.0
2707,fde0499344f98379a2caede8,0.0,inf,3326.0,4848.0,8024.0
2708,e884a16414fee3ad6bb28415,0.0,inf,1422.0,2837.0,3745.0
2709,6edf4320f7dd2a8ce7570897,0.0,inf,1891.0,3414.0,4766.0
2710,7322c15790e95e8615c76e33,0.0,8579.0,1625.0,3207.0,5282.0
2711,de78dfebba1c10b1342e38a2,0.0,inf,642.0,1201.0,1701.0
2712,98acf2fa37c95be7ae2c2b4b,0.0,inf,1610.0,2307.0,3119.0
2713,5df44f314f1b8ff35e2411c0,0.0,inf,5327.0,7733.0,10413.0
2714,2897c677aff305aab8bf63a2,0.0,inf,8725.0,14902.0,26186.0
2715,30d83789a4d2631e962b14f7,0.0,inf,2251.0,3269.0,4912.0
2716,11edfb142739d137c9c9c97d,0.0,inf,3231.0,5351.0,8179.0
2717,697da4a0844fded94c5fd30f,0.0,inf,22250.0,37030.0,62601.0
2718,2cc67ae8fc01101c52b15c8d,0.0,inf,1555.0,2383.0,3804.0
2719,f51f0b279564a636eb5e5049,0.0,inf,1582.0,2268.0,3916.0
2720,e82ce59bd5f55c16e5b36ce5,0.0,inf,1733.0,2795.0,4433.0
2721,3be922aa69e14819a46ed3f3,0.0,inf,2670.0,4241.0,6452.0
2722,7a2bf2741e8002ad1d7bf859,0.0,inf,1607.0,2427.0,3498.0
2723,d90697b3084dae3481d7a276,0.0,inf,5871.0,10169.0,15269.0
2724,fff094000ddca827bafaeba9,0.0,inf,1742.0,2579.0,4268.0
2725,85969aae4b1f2364314d2b2a,0.0,inf,111380.0,181646.0,275810.0
2726,e9ca22af40c2c4b62cf9f47e,0.0,inf,9531.0,16064.0,25915.0
2727,7e89e6777825ef59a06f3e90,0.0,inf,3269.0,4614.0,8205.0
2728,79df308367228dd5c86f37b2,0.0,inf,1613.0,2442.0,3881.0
2729,34ec2f65756260101b83412b,0.0,inf,5214.0,8154.0,10043.0
2730,efb1f13bd6cd47c531c7ed0f,0.0,inf,7595.0,13350.0,17186.0
2731,061111324b1a4d48b04b2c64,0.0,inf,5127.0,8130.0,13327.0
2732,a34962b68d1f2ee7d802daf7,0.0,inf,2372.0,3893.0,5837.0
2733,8e86acb4888fdd285248f09c,0.0,5584.0,2103.0,3400.0,5159.0
2734,6566a7a4d4aecf8ecaaf07e8,0.0,inf,2378.0,3772.0,5942.0
2735,51fee95f0b680a7cc64c5b29,0.0,inf,2229.0,4353.0,6414.0
2736,063b5200adaecb24cd557c05,0.0,inf,1180.0,2096.0,2809.0
2737,47639ca6685c7b0c45808538,0.0,inf,1201.0,2081.0,3116.0
2738,d6b2e43f18475345abc18da1,0.0,inf,4743.0,8874.0,11848.0
2739,0d4ef11184ec7a5e28091c72,0.0,inf,4824.0,6975.0,11940.0
2740,581a8ed595cc73fbc8ea813e,0.0,inf,1512.0,2399.0,3555.0
2741,16161889c603d4773434960a,0.0,inf,2063.0,3055.0,4855.0
2742,53db8526dad2b531d97f77ef,0.0,4497.0,2235.0,4458.0,5909.0
2743,1bbe38d8ecbc51c00364a429,0.0,inf,2016.0,3210.0,4968.0
2744,49f111f852a8713b0b5325da,0.0,inf,2391.0,4387.0,5960.0
2745,e135cf9235c9c55271315b0b,0.0,inf,6202.0,9075.0,15554.0
2746,94929183592955712fa925c5,0.0,inf,1134.0,2086.0,2837.0
2747,60549a58785c9fe5988076b6,0.0,inf,6349.0,10336.0,16730.0
2748,555531aac05d990ddfb665fe,0.0,inf,6753.0,10141.0,13500.0
2749,de36d0a8c39e80ded80cc17b,0.0,inf,1095.0,1845.0,3039.0
2750,9e6f3f0622d31ba3cb145b8a,0.0,66928.0,20345.0,29274.0,45209.0
2751,2dff83003a06cf28897347d2,0.0,inf,4224.0,6267.0,10307.0
2752,cf6dee0ec28a5438560cae2b,0.0,inf,16529.0,33821.0,43426.0
2753,2b4b10fe98e54427d78b30a2,0.0,inf,1880.0,3416.0,5376.0
2754,3b0228f924c81548ec1a4cbf,0.0,inf,1530.0,2626.0,3218.0
2755,8f372db068ccc1d98bf287b1,0.0,3403.0,1724.0,3326.0,4347.0
2756,0c4fe42ad9c7e11dd20e000e,0.0,inf,535.0,1006.0,1318.0
2757,7a91dc245f9ba9d2ea07f141,0.0,inf,3860.0,6119.0,9778.0
2758,302640421cc9df5377e6615a,0.0,7784.0,2576.0,4515.0,7831.0
2759,099ab66537cbcbe11c9b345c,0.0,inf,1176.0,2287.0,3103.0
2760,1200da4e62a48bca4867a9ec,0.0,inf,1574.0,3001.0,4108.0
2761,6a29db3acd66e7ca743c4850,0.0,inf,1329.0,1927.0,3213.0
2762,a620cd066b1a6133e1b736da,0.0,inf,3723.0,6624.0,9439.0
2763,fe11240b20ead298106e581e,0.0,inf,4269.0,7551.0,10654.0
2764,b8ed85bdef384fe16169a77b,0.0,inf,1022.0,1493.0,2245.0
2765,f59c16fc695d4be732ea56e8,0.0,inf,2100.0,3290.0,5190.0
2766,5686412f137b3d790f68e479,0.0,inf,1920.0,3644.0,5874.0
2767,e924175a5881507914eb9772,0.0,2113.0,1412.0,2556.0,3635.0
2768,9fcb9dc51428f43a351eca3d,0.0,inf,7422.0,14187.0,19465.0
2769,7ab16627c5ad0ed4259e8490,0.0,inf,5546.0,9662.0,14527.0
2770,e73f8d4ab2fc507dddd88234,0.0,inf,2215.0,4234.0,5802.0
2771,41ada3836c4d6da5d9fd22d3,0.0,6544.0,2291.0,3280.0,4429.0
2772,0aa9af031897a168975800d6,0.0,inf,6797.0,9930.0,13807.0
2773,434a1cd50e409e318c305328,0.0,inf,9283.0,13739.0,23786.0
2774,33f91d892235a0353e3f93f6,0.0,inf,1743.0,3479.0,4265.0
2775,d0ac3454d5318632d9ad5c17,0.0,inf,7167.0,10225.0,15573.0
2776,fe375e4607b0a5bb9c66e334,0.0,inf,857.0,1628.0,2489.0
2777,22731fb51ce6117f4ddef48e,0.0,inf,7024.0,10840.0,18307.0
2778,0611989fd95f260407a99d13,0.0,inf,5122.0,9860.0,12870.0
2779,30edefa1262814e188c5abb7,0.0,inf,5694.0,10232.0,13759.0
2780,0568a79ceb7a553ea9608a32,0.0,inf,45949.0,74507.0,101460.0
2781,58fac7f02d5238826f2d47a4,0.0,56556.0,40665.0,60357.0,106505.0
2782,e09a5f238645faf05a07a832,0.0,inf,2343.0,4213.0,6013.0
2783,bcd2a4576add22e22d75fe6d,0.0,inf,1015.0,1453.0,2608.0
2784,b37c2be7552bb4933b69293a,0.0,inf,6097.0,8533.0,14988.0
2785,c4186d10a8ee47fd5179529f,0.0,inf,2559.0,4866.0,7902.0
2786,17c6dd3a8b0a1fa89770a86f,0.0,inf,5815.0,9853.0,13266.0
2787,a8aa3d3bb374cfdfcea342e9,0.0,inf,55094.0,87603.0,136263.0
2788,b7627137fe663defe67dd422,0.0,inf,1100.0,1680.0,2842.0
2789,6a348cb5fad59ddfa1d5935e,0.0,inf,6832.0,9807.0,15652.0
2790,6d278f87781009f78fed8a32,0.0,inf,2322.0,3681.0,5929.0
2791,28490cb7384b956d096b3942,0.0,inf,1167.0,2265.0,3297.0
2792,521e7931ca5b365a42a06f7a,0.0,inf,2441.0,4661.0,6283.0
2793,7ead8a9d91c27af07bde3325,0.0,inf,1004.0,1802.0,2446.0
2794,9cd7f3d9636d57a94cf13308,0.0,inf,9039.0,14457.0,18100.0
2795,5fa43103c9608df2934a1ea9,0.0,27385.0,4731.0,9156.0,15786.0
2796,3105569779d20865015ed77b,0.0,inf,1732.0,3428.0,5033.0
2797,0876d2073e7d264b9ae11fb6,0.0,inf,859.0,1382.0,2386.0
2798,bc5eb73272b9f450e7a25d3d,0.0,inf,69714.0,107154.0,133754.0
2799,ce9c9ef6998352497ab1ab90,0.0,inf,17070.0,30759.0,42745.0
2800,bec9adc39aa35bc2439ef937,0.0,inf,77065.0,117321.0,205392.0
2801,1210a013a31c7f1370ce82e8,0.0,inf,2689.0,4782.0,6466.0
2802,e30c4d11c7d352e0d92d6591,0.0,inf,15423.0,27830.0,45788.0
2803,bec505c325763f6aa3fc2d49,0.0,inf,1602.0,3044.0,3943.0
2804,0fd8bdd0af2147500e0a5dd1,0.0,inf,1945.0,3280.0,5288.0
2805,635f64f8efc2eb63eea15873,0.0,inf,1100.0,1600.0,2781.0
2806,9b66818ae4a4c5b26237b80b,0.0,inf,23952.0,35722.0,50962.0
2807,c304aa24c45c5b22aa13c7df,0.0,inf,5947.0,11217.0,15766.0
2808,e32ef99d77ac236b83a3747e,0.0,inf,1759.0,3362.0,4623.0
2809,206d1857a7b50645ad213ccc,0.0,inf,17076.0,25389.0,42099.0
2810,f261dffd38647883b4241ada,0.0,inf,3360.0,6400.0,10331.0
2811,95519efc6a5e560da05ec5ce,0.0,inf,3506.0,6063.0,9218.0
2812,eec18cf272ebf9a6d93d3864,0.0,inf,1341.0,2185.0,3482.0
2813,7cf322c5a9ddcd1fa599ee85,0.0,inf,2105.0,2994.0,5589.0
2814,4e06d874494f8a8eafb45f5c,0.0,inf,2145.0,3015.0,4094.0
2815,f2b1e54d0e7c3a14bb00e352,0.0,inf,37223.0,69136.0,93819.0
2816,20b6d22bec24b43f14d8870b,0.0,inf,1734.0,3251.0,5203.0
2817,2c7c5c7c80fc16cb35adf8d9,0.0,inf,1158.0,1847.0,2575.0
2818,cc086d37b3f94846a3fc3d85,0.0,inf,5125.0,8525.0,13550.0
2819,598fcaca35896fa568bfc261,0.0,inf,1540.0,2207.0,3979.0
2820,cf912c779eee1eb03e786828,0.0,inf,2983.0,5235.0,7369.0
2821,29c8db9a3d31795fd4bd1fb6,0.0,8677.0,2207.0,3099.0,4373.0
2822,ca218f9a74a0b7ed2017230e,0.0,inf,4998.0,8414.0,12339.0
2823,2402f0165a9a5c3c483a509b,0.0,inf,6438.0,12337.0,18095.0
2824,d07afe473c6ded1ef5805d72,0.0,inf,66861.0,103512.0,147039.0
2825,44f8a2acc3caebf68f11db69,0.0,inf,8282.0,14839.0,18056.0
2826,147fd1985427883218206f99,0.0,inf,1244.0,2269.0,2983.0
2827,1227fb5536e81a1fd77bdc14,0.0,13391.0,3511.0,6247.0,8730.0
2828,a08fd0d9aca2571dfbb2ffdc,0.0,inf,16047.0,23701.0,42219.0
2829,38e1902062b6e9b5e5795d17,0.0,inf,1860.0,3414.0,4774.0
2830,c932bfd4995d282c193654ce,0.0,inf,2798.0,5179.0,7192.0
2831,36da51e31baa1147bd2b7212,0.0,inf,8569.0,13831.0,25294.0
2832,1ccca523ab9d81d655b98ffa,0.0,inf,2553.0,3655.0,5092.0
2833,88b09b501a7551f6eaf43bd7,0.0,inf,6744.0,9865.0,16327.0
2834,b6875c041fe93f9d56fe96a2,0.0,inf,1110.0,2074.0,2700.0
2835,88e3daaa5f790613efd9f00d,0.0,inf,10050.0,19819.0,29142.0
2836,9b077bc8d141a1642dbea6ec,0.0,inf,5202.0,7973.0,10729.0
2837,4db665453daf73bbe44425d7,0.0,inf,3489.0,6214.0,7732.0
2838,f9184af2d51adae7580dda60,0.0,inf,35565.0,63002.0,90025.0
2839,e8769a2af353315dfb8155f1,0.0,inf,2817.0,5511.0,7986.0
2840,db25f8efdcab033687c67cef,0.0,5309.0,2567.0,4074.0,6236.0
2841,2200098ef6b5a2226506743d,0.0,inf,4802.0,8355.0,12483.0
2842,cfe82e4e658b9ded0bea6b3e,0.0,inf,6593.0,9807.0,16271.0
2843,8e85788ef662d8e80a41c3d4,0.0,inf,3634.0,5959.0,10946.0
2844,cd116b6c1ea049ff46aad90a,0.0,inf,1341.0,2518.0,3364.0
2845,732594a3b015dfd833c8c645,0.0,inf,2351.0,3513.0,6301.0
2846,934dcea736f145da8b7ea878,0.0,1982.0,1040.0,1849.0,2559.0
2847,60468dca8c8fb9977ace2d0e,0.0,inf,1460.0,2116.0,3143.0
2848,962cd2844e8e271d3b459701,0.0,inf,2537.0,4614.0,6197.0
2849,695b2621d8a86e7348c46288,0.0,inf,2792.0,4126.0,5186.0
2850,f6e85b45518b8dd2b689bf0d,0.0,inf,843.0,1265.0,1685.0
2851,26383c966be9ca9d4269d284,0.0,13232.0,8920.0,17538.0,22709.0
2852,b58995462a4c888913203212,0.0,inf,4797.0,7003.0,12524.0
2853,3baf3c5cf273ae13fdbb6b2a,0.0,inf,4856.0,7527.0,11935.0
2854,ad6f9bb853d1cc4641e38f61,0.0,inf,2839.0,4799.0,6831.0
2855,d9d304198269aca0a5c76e23,0.0,inf,1111.0,1984.0,2774.0
2856,52bd4dc8097a26872293be1f,0.0,5204.0,1382.0,2757.0,4861.0
2857,69777ba3fc05eb38c1c11de8,0.0,inf,6052.0,9132.0,15084.0
2858,d4e3e1ad18f0133236ef6c27,0.0,inf,972.0,1805.0,2363.0
2859,7c0e1bdb493dd65778ae6840,0.0,inf,167280.0,293051.0,425843.0
2860,8a5b784fa8c076cdbf4b95da,0.0,inf,17385.0,32447.0,45948.0
2861,6716c7cc8c818bdf8be5c404,0.0,inf,8830.0,13175.0,18445.0
2862,2814140ac8e28bfbbef3dcda,0.0,inf,5098.0,8460.0,13028.0
2863,e70327b37105e51cbda35a51,0.0,inf,1882.0,3621.0,5662.0
2864,5647257b1532216dad517c19,0.0,inf,4155.0,7007.0,10727.0
2865,d7d6201c01c644915ee1aede,0.0,inf,3910.0,6544.0,10485.0
2866,59b8db5bc3f4e505a07172e2,0.0,inf,107894.0,169400.0,279810.0
2867,f80f8bda6dbb9c2595aded79,0.0,inf,1980.0,3544.0,5927.0
2868,624423700ff3536ab17d3f81,0.0,inf,4359.0,6445.0,10291.0
2869,0c475489cc996f4ef7210f15,0.0,inf,1676.0,2994.0,4420.0
2870,e336fc22434aac6ba410e7e6,0.0,6508.0,1844.0,3340.0,5602.0
2871,341fb759dbd3d9777d55225f,0.0,36744.0,8876.0,15186.0,25949.0
2872,f33446c88e12a25daf6e8de0,0.0,inf,9211.0,17611.0,24259.0
2873,e540a96a6126dcde46cb81f8,0.0,inf,4223.0,6938.0,11058.0
2874,72201f3811f9f33f939a7c2e,0.0,inf,2044.0,3054.0,5070.0
2875,1d75bd5d8c316dbeb860329f,0.0,inf,2589.0,5135.0,6611.0
2876,4d7b3159b71ee2b0a6e32e05,0.0,inf,10678.0,16671.0,22673.0
2877,d9be36f8eec6b6b0f1b6ace3,0.0,inf,4749.0,6837.0,11673.0
2878,21a514858dc73d194b66e978,0.0,inf,23775.0,46556.0,59324.0
2879,d7743d6d4c61c5c6c1414a08,0.0,inf,4575.0,8430.0,12739.0
2880,005c6fb0dd4bc6e543ec933a,0.0,inf,6208.0,10538.0,15043.0
2881,5bb26722052acc57f2f031ea,0.0,inf,5206.0,8164.0,12621.0
2882,c89c5bd4c07d2dad86adf102,0.0,inf,882.0,1398.0,2134.0
2883,981f974ec2ddd89a4f225828,0.0,4974.0,3350.0,6163.0,8216.0
2884,c0b6b9ae02c7f2236dcde746,0.0,32543.0,6168.0,11869.0,17989.0
2885,5b721b72d5185a41844fb390,0.0,inf,2238.0,3981.0,5434.0
2886,0364657456bd67dff39124b4,0.0,inf,761.0,1077.0,1746.0
2887,e83bfefb139a0cc280a42106,0.0,inf,408.0,604.0,1078.0
2888,0455633ab19242a1fe08145d,0.0,inf,12257.0,19911.0,35297.0
2889,b6508540e2998e9342bf07a1,0.0,inf,6807.0,12012.0,21008.0
2890,5cbde6ff084321ff1f158749,0.0,inf,7438.0,10523.0,17803.0
2891,5d983bf10012e3a8734f60e4,0.0,24773.0,4559.0,7712.0,10963.0
2892,ea2942a5c94c77f9cbf86248,0.0,inf,5427.0,9715.0,11842.0
2893,b5470f02640196e468831f01,0.0,17439.0,3754.0,6139.0,8517.0
2894,d4458eb506297ed0acb6f4da,0.0,inf,6190.0,10893.0,15163.0
2895,1978af17fc95de70a4770528,0.0,9248.0,2410.0,3798.0,5577.0
2896,c080b1690180c8707c85272d,0.0,inf,7721.0,15379.0,18872.0
2897,85575175503b196689b691cb,0.0,inf,42163.0,72916.0,101492.0
2898,6806f3429858faefae167073,0.0,inf,4724.0,6903.0,11681.0
2899,02b413420f74d1f1488052d9,0.0,inf,2938.0,5058.0,7562.0
2900,9cef639d74dc5fc63c507dd4,0.0,inf,3168.0,5004.0,8257.0
2901,e8b0249cc34eed06cff9e0c2,0.0,inf,1672.0,2426.0,4426.0
2902,c371d96cd706725231b6b96f,0.0,inf,2639.0,3728.0,6836.0
2903,5ac14759cb9bfe9524443e1a,0.0,inf,937.0,1703.0,2472.0
2904,c291ef2c73846ad3e5892d3e,0.0,inf,9451.0,18814.0,24594.0
2905,2293aab83c25b85066a72328,0.0,inf,2470.0,4837.0,8089.0
2906,97aa02310de2df2e9deb78f4,0.0,inf,14370.0,22198.0,38034.0
2907,125ac94cb9ce156adaa41f81,0.0,inf,6561.0,12697.0,20075.0
2908,ff872094bb03306edb24c749,0.0,inf,17105.0,26433.0,41979.0
2909,4ccd24208ebd02405fb15402,0.0,inf,1934.0,3464.0,4752.0
2910,aa0f99d29146e35d5b70c65f,0.0,inf,3078.0,5931.0,8144.0
2911,f32dd701c7b14165050b8f5f,0.0,inf,3951.0,7386.0,10292.0
2912,c8079c9629c052cce21cfb1c,0.0,inf,6873.0,10312.0,17205.0
2913,c105ad1c061079bf7c8a0e7b,0.0,inf,7377.0,14122.0,18890.0
2914,a1cb1ec6b4b546d23893cf34,0.0,inf,6177.0,9801.0,17179.0
2915,27fc3e6fab7a155f3db3486d,0.0,inf,2297.0,3646.0,5884.0
2916,e29a174f553b95968f9f108c,0.0,inf,21842.0,34392.0,52701.0
2917,fa03c22da422e6c020316fa6,0.0,inf,2908.0,4213.0,6387.0
2918,8b289548b34e5681450391ec,0.0,inf,2324.0,3857.0,6309.0
2919,f2be8b81181744501c1159c0,0.0,inf,392.0,660.0,1018.0
2920,9c03cfaee032459adf25ff05,0.0,1582.0,695.0,1111.0,1492.0
2921,6456d9fe1797a446f1659919,0.0,inf,2095.0,3509.0,5161.0
2922,4f0246b30625281fa3d0b537,0.0,inf,1158.0,2081.0,2767.0
